,악플여부
24459,0
81496,1
24756,0
71614,0
87985,1
40769,0
57399,0
37858,0
75125,1
72355,0
93116,1
49374,0
66048,0
73068,0
10546,0
17156,0
55083,0
27885,0
95198,0
11449,0
55917,1
36442,0
82877,1
16957,0
48346,1
15679,0
21530,0
67886,0
48036,1
73637,0
91213,1
67925,0
94870,1
97442,1
71089,0
22547,0
19402,0
20613,0
38271,0
31587,0
34463,1
74671,0
20770,0
49461,1
63290,0
52102,0
8288,0
67551,0
78684,0
39314,0
69609,0
26891,1
55108,0
88599,1
83050,1
46387,0
82745,1
59554,0
8511,0
35050,0
58723,0
25418,0
94685,1
8480,0
59479,0
90492,1
24836,0
93903,1
74489,1
41815,0
99165,0
24248,0
88164,1
96021,1
33165,0
82455,1
80785,0
81292,1
2462,0
51141,0
35416,0
10365,0
56667,0
5551,0
8810,0
3661,0
71801,0
41244,0
9043,0
54771,1
61807,0
28840,1
65064,0
87657,1
31680,0
44153,0
81344,1
60552,0
84526,1
72515,0
9995,0
97316,1
28499,0
20225,0
60303,1
60916,1
86746,1
27842,0
38409,0
16280,0
17227,0
64547,1
80396,0
43538,0
90213,1
52933,0
2639,0
88743,1
96964,0
63512,0
39707,0
74639,0
54892,0
19736,0
51803,0
53887,0
26312,0
92650,1
70057,0
50621,0
58445,1
12714,0
22625,0
23290,0
69734,0
28188,0
19018,0
3524,0
77963,0
82555,1
16689,1
7726,0
50330,0
24352,0
7884,0
71514,0
20326,0
30909,0
61090,0
9625,0
56814,0
28892,0
72248,0
94737,1
26758,0
71523,0
87487,1
45404,0
4004,0
77197,0
11651,1
35281,0
58171,0
72214,0
17758,0
29404,0
4919,0
75878,0
79742,0
16830,0
738,0
87076,1
53812,0
17356,0
67003,1
45229,0
58364,0
9504,0
81266,0
57099,0
19035,0
18550,0
37149,0
32233,0
26377,0
84072,1
44964,0
79203,1
573,0
43615,0
63966,0
90098,1
71532,0
64171,0
95918,1
61472,1
96131,1
3156,0
30961,1
19755,0
71607,0
19450,0
98682,1
43923,1
37893,0
86617,1
25203,0
88691,1
37573,0
39307,0
25789,0
58322,0
76126,0
13317,0
30682,0
37976,0
71008,0
3979,0
11604,0
12838,0
65153,0
40195,0
96942,0
73508,0
49660,0
96171,1
59038,1
78071,0
82987,1
55905,0
41778,1
97261,1
98479,0
40169,0
94076,1
32000,0
18436,0
99091,0
69347,0
73160,0
12860,1
56127,0
54971,0
42090,0
19679,0
63444,1
45630,0
72595,0
38128,0
94676,1
21906,0
13105,0
47445,1
35867,1
40963,0
79579,0
22023,0
2369,0
69209,0
90851,1
79939,1
46615,1
81782,1
43085,0
70138,0
77092,0
7857,0
89965,1
7044,0
58852,0
62805,1
10599,0
6640,0
42232,0
93154,1
45020,0
51713,0
62900,1
79257,0
52268,1
84290,1
90004,1
70226,0
49824,1
22176,0
31636,0
49012,0
97422,1
11090,1
40991,0
94362,1
51266,0
75299,1
45126,1
40836,0
74224,0
55383,0
7390,0
16174,0
70709,1
69973,0
82283,1
68475,0
27491,0
73929,0
36285,0
46193,0
54357,1
2824,0
87412,1
29430,0
84360,1
47076,0
41417,1
89131,1
82247,1
51323,0
62091,1
52093,0
20700,1
91690,1
54871,0
16118,0
90112,1
52320,0
84403,1
58091,0
95580,1
41063,1
71129,0
87465,1
7491,0
62263,0
5463,0
9465,1
11011,0
35724,1
20886,0
59369,1
8668,0
20270,0
32236,0
19362,0
71231,0
98188,1
55612,0
68053,0
94050,1
68373,0
81885,1
85683,1
24010,0
66205,0
71428,0
57317,0
53498,0
75347,0
33017,1
81532,1
18207,0
41733,0
7984,0
15459,1
50724,0
48023,1
49298,0
58966,0
16480,0
10348,0
56456,0
88350,1
84923,1
66970,0
73844,0
70246,0
2355,0
14378,0
13802,0
68393,1
42702,0
18618,0
42862,1
2121,0
80797,0
19945,0
907,0
36082,0
4650,0
56173,0
55248,0
28175,0
67735,0
56507,0
40269,0
73882,0
19887,0
27017,1
15136,0
44083,1
31101,0
21290,0
61835,1
55839,0
48338,0
6389,0
38231,0
75410,0
34628,0
76195,1
68080,0
26260,0
14227,0
94681,1
34854,0
93106,1
58833,0
91464,1
68311,0
2258,0
59897,0
12114,0
3595,0
59463,0
15024,0
11274,0
47503,1
51873,0
37838,1
67010,0
41197,0
90301,1
37537,0
10651,0
87288,1
11727,0
58117,0
2473,0
76956,0
84975,1
1551,0
93590,1
90038,1
37001,0
49488,0
66490,1
7092,0
17886,0
7321,0
96283,1
67128,0
52643,0
76111,0
54768,0
22600,0
58421,0
62646,0
59162,1
2947,0
8382,0
11777,0
91610,1
83222,1
36700,0
63585,0
58007,0
21561,0
38958,0
5177,0
48124,1
18456,0
45014,0
22854,0
76306,0
39100,0
63755,1
6516,0
14525,0
9612,1
92747,1
41665,0
10133,0
43613,1
55408,0
75075,0
47538,1
50208,1
6554,0
89101,1
10395,0
83741,1
15208,0
44509,0
58419,0
47292,1
33882,0
49951,1
30043,0
72942,0
32851,0
32401,0
15724,0
86982,1
19432,1
54619,0
21401,0
88223,1
62148,1
31407,0
89169,1
37951,0
6119,0
72856,0
60309,0
9915,0
54302,0
31601,0
90499,1
83251,1
5318,0
53324,0
60081,0
6574,0
49641,0
10769,0
44035,1
77483,1
50664,0
41342,0
15469,0
31396,0
17694,0
89245,1
12581,0
58690,1
31272,0
36548,1
55272,0
60422,0
38355,0
37723,0
92824,1
99046,0
7058,0
72258,0
76405,1
80450,0
91044,1
45892,0
73250,0
48635,1
48032,1
96605,1
32611,0
87308,1
18311,0
43603,0
97924,1
15613,0
62754,0
41121,0
1205,0
2510,0
68585,0
59728,0
61466,0
31425,0
3559,0
51082,1
43934,0
65598,0
94488,1
26021,0
16314,0
26656,0
48966,0
81715,1
15578,0
32362,1
45776,1
18416,0
36577,0
34894,0
6787,1
37113,0
16849,0
83988,1
94851,1
74697,0
20591,0
61684,1
29050,0
62132,0
48984,1
63073,0
59748,0
44938,0
24152,0
1787,1
88160,1
98730,0
44720,1
5039,0
62081,0
90398,1
49858,0
76529,0
6344,0
47071,0
57365,1
72476,1
78027,0
82129,1
81136,0
44317,0
55200,0
41723,0
5562,0
27686,0
4998,0
70774,0
75255,0
19045,0
7398,0
8547,0
38334,0
89092,1
14716,0
89225,1
33256,0
64334,1
26828,0
51719,0
27056,0
14668,0
91467,1
41242,1
57944,0
29882,0
92076,1
22384,0
3064,0
19913,0
80383,1
33016,0
95385,1
72675,0
8779,0
8103,1
8472,0
76127,1
12942,0
49,0
95161,0
55528,0
69415,0
9657,0
90730,1
20098,0
42345,0
35927,1
34744,0
7089,0
71221,0
6156,0
97719,1
35014,0
99430,0
13589,0
22161,0
55214,1
83210,1
56142,0
38517,0
62881,0
5507,0
90858,1
22543,0
53915,0
67234,0
64350,0
73271,0
18011,0
70163,1
21035,0
53654,1
4229,1
87918,1
90131,1
75744,0
5754,0
82558,1
60662,1
94243,1
27094,0
87242,1
68635,0
32764,0
38777,0
71534,0
5116,0
6425,0
4947,0
1208,0
50169,0
69854,0
32184,0
71301,0
17251,0
23175,0
61295,0
18919,0
83371,1
69037,0
17378,0
46639,0
78786,0
60715,0
84634,1
83260,1
52492,1
26876,0
49786,0
24644,0
49589,1
93781,1
55909,1
81612,1
35924,1
6215,0
40778,1
38103,1
33941,0
98616,1
96581,1
23752,0
24662,0
54669,1
34112,1
33732,0
70585,0
56726,0
88234,1
87417,1
3196,0
1288,1
62753,0
3751,0
95983,1
9806,0
63916,1
15981,0
52519,0
67460,0
87225,1
53622,0
98382,0
2627,1
10998,0
25133,0
80633,0
41140,0
67866,0
85836,1
98197,1
52579,0
97883,1
24154,0
28130,0
74191,0
13739,0
53671,1
54966,1
60204,0
87516,1
25183,0
8164,0
51538,0
86431,1
15536,0
7219,1
43843,1
14989,0
22191,0
69683,0
39805,0
48033,0
10031,0
38569,0
54039,0
80522,0
69711,0
42381,0
20254,0
67103,1
98356,0
87865,1
10126,0
44527,1
32952,1
22408,0
43885,0
83373,1
48623,1
74772,0
76499,0
48956,0
90733,1
83436,1
36377,1
68292,0
98686,0
59384,0
7403,0
30133,0
67167,1
18620,0
10475,0
28209,1
96089,1
88714,1
52464,0
63091,0
53193,0
24522,0
14639,0
19770,0
81327,1
17684,0
94563,0
86388,1
80085,0
38600,0
31950,0
74970,1
46767,1
46635,0
39848,0
74505,0
1078,0
88475,1
543,0
81764,1
46618,0
30257,0
58897,0
71791,0
25076,0
77733,0
48723,0
57040,0
49095,0
45572,0
39017,0
18841,0
51195,0
20111,0
51572,0
385,0
94641,0
18180,0
31537,0
84106,1
6966,0
2502,0
59523,0
25324,0
81209,1
24374,0
69067,0
71208,0
44290,0
18331,0
16946,0
84343,1
45374,0
14568,0
91112,1
98361,0
8089,0
54101,0
49371,1
49656,1
3896,0
47464,1
56154,0
81886,1
75050,1
58591,0
28673,1
44729,1
3558,0
71092,0
65468,0
12916,1
20400,0
27262,0
89985,1
67619,1
309,0
62570,1
49495,0
53976,1
5395,0
43238,0
81484,1
1912,0
92968,1
44217,0
30006,0
95468,1
2717,0
71379,0
46294,1
22877,0
59972,0
3882,0
89297,1
83829,1
32472,0
77681,0
87523,1
897,1
78743,0
70617,1
2171,0
33784,0
76243,0
26041,0
61386,0
33935,0
35525,0
86802,1
23002,0
62692,0
27926,0
88082,1
19707,0
71135,0
64437,1
68558,1
53762,0
95319,0
90114,1
62434,0
15485,0
81178,0
90801,1
88230,1
97430,1
25584,0
54327,0
8909,0
67432,1
20021,0
88227,1
20378,0
88041,1
28160,1
33180,0
32755,1
25147,0
61064,0
89294,1
65245,0
88697,1
43252,0
74481,0
39279,0
4030,0
50543,0
6455,0
96913,0
4162,1
98637,1
19845,0
43166,1
30519,0
83253,1
61179,0
37873,0
21881,0
42719,0
51521,1
3542,0
30075,0
54689,0
84759,1
52751,0
59373,0
81177,0
34769,0
23942,0
10757,0
62273,0
1318,0
42809,0
55955,0
14448,0
68161,0
73981,0
66547,1
94463,1
80884,0
22999,0
52454,1
1803,0
316,0
52690,0
86279,1
89493,1
43646,0
97775,1
78229,0
58023,0
88654,1
17464,0
53314,1
35732,1
21081,0
65486,0
64792,1
28994,0
62888,0
20232,1
48578,0
4024,0
51432,0
63267,1
55340,0
38767,0
5996,0
17967,1
62898,0
29531,0
35876,0
52563,0
76878,0
54304,0
46390,0
91815,0
28343,0
73426,0
32126,0
53004,1
38162,0
65009,0
79868,0
21107,0
43796,0
37038,0
16893,0
66947,0
39194,0
57753,0
90485,1
81614,1
62706,1
43432,0
91831,1
94444,1
75445,0
5719,0
71108,0
9092,0
30466,0
22569,0
26025,0
48922,0
59913,1
68893,0
252,1
92426,1
77698,1
22382,0
8183,0
7322,0
53756,1
50914,0
57759,0
30450,0
10345,0
96822,1
5737,0
88438,1
82587,1
16003,0
23195,0
93048,1
21661,0
1512,0
46374,0
5029,0
35806,0
78217,0
73672,0
61238,0
48240,0
11297,0
59288,0
57069,0
6979,0
13930,0
96327,1
30849,0
37733,0
30569,0
45498,0
92108,1
53402,0
39598,0
14731,0
28046,0
68830,0
36531,0
30137,1
56840,0
69362,0
8715,0
6823,0
16774,0
7495,0
53662,0
34229,0
9020,0
4686,0
25408,0
10635,0
89268,1
93846,1
67272,1
34522,0
47150,0
96840,1
83240,1
14478,0
869,0
93955,1
63324,0
56128,0
87540,1
53529,1
18297,0
52952,0
53867,0
66991,0
21756,0
4767,0
52359,1
9284,0
68599,0
32484,1
60164,1
49114,0
90503,1
55426,1
16785,0
42371,0
83047,1
93288,1
42732,0
19074,0
23232,0
99301,0
46091,0
56037,1
90819,1
39499,0
60629,0
13703,0
50489,0
80852,0
11422,0
39000,0
72251,1
79351,1
26030,0
41854,0
17119,0
90818,1
3012,0
57434,0
58482,1
40870,0
88225,1
62283,0
54290,0
89594,1
72505,0
20107,0
50160,1
38867,0
36974,0
36397,0
70066,1
20679,0
67503,1
2721,0
43101,0
86439,1
84880,1
52947,0
47256,0
94175,1
44134,0
93814,1
59233,0
22544,0
78184,1
42425,0
41681,0
1601,0
93498,1
35371,0
72487,0
44957,1
49106,0
5124,0
10786,0
37712,0
92741,0
53440,0
8657,0
10228,0
73259,0
28926,0
6667,0
29338,1
27945,1
34066,0
89757,1
6028,0
18688,0
53174,0
80732,0
6868,0
89483,1
20517,0
91275,1
68590,0
5727,0
21,0
50993,1
84669,1
51232,0
94580,1
12695,0
34602,0
38844,1
52231,0
12378,1
87375,1
95237,0
90236,1
58584,0
17394,0
14090,0
16428,0
89423,1
94349,1
18123,0
72799,0
32367,0
39142,1
90250,1
46857,0
11111,0
10089,0
48526,1
77453,0
81505,1
9477,0
33668,0
92978,0
40541,0
59380,0
66939,0
10997,0
28274,0
12729,0
47211,0
46978,0
57373,0
75656,0
34190,0
5944,0
73490,0
74284,0
81759,1
63812,1
40966,0
39092,0
41566,0
16597,0
35202,1
73647,0
29472,0
7538,0
84468,1
31503,0
64063,0
98317,1
78203,0
81433,1
77844,0
56094,0
96432,1
54184,0
71865,0
61984,0
49162,0
54255,0
88795,1
8329,0
2013,0
25365,0
71847,0
58860,0
96604,1
73046,0
18853,0
26991,0
42325,0
93716,0
29909,0
17211,0
51302,0
84624,1
92056,0
67282,0
42532,0
76762,0
2587,0
61760,0
17589,0
6360,0
25165,0
21261,0
24393,0
29750,0
83958,1
92186,1
59881,0
62550,0
19604,0
46980,0
27507,0
73366,0
7612,0
53743,1
47730,0
32294,0
37689,0
92843,1
11193,0
13207,0
78634,1
30671,0
18769,0
77768,0
24540,0
42324,1
13904,0
55166,1
23375,1
49735,0
78749,0
92500,1
45721,0
63031,0
42884,1
53154,1
59099,0
15424,1
7413,0
5270,0
3150,0
44970,0
38412,0
81426,1
43363,0
27310,0
20304,0
63029,1
27946,0
16569,0
59538,1
9807,0
95456,1
18670,0
23685,0
90922,1
9721,0
65866,0
1042,0
66372,0
87513,1
69794,0
35063,0
46762,0
14490,0
93112,1
75267,0
59730,1
68271,0
29462,0
76094,0
59521,0
40613,1
22889,0
49716,0
13919,0
11160,0
22897,0
36510,0
81671,1
15034,0
63306,0
76718,0
79105,0
31094,0
96532,1
43158,0
70312,0
32651,0
68294,0
56378,0
37178,0
60770,1
14694,0
96885,0
27285,0
68655,0
14281,0
83430,1
86692,1
68250,0
73204,1
26250,0
45290,1
80835,1
90938,1
10001,0
66345,0
62919,0
16391,0
13552,0
44259,1
86595,1
71383,0
5783,0
13889,0
42593,1
6402,0
19366,0
53431,0
6292,0
9312,0
2337,0
12946,0
46734,0
46329,0
40319,0
39802,0
86725,1
84262,1
31886,0
43711,0
28834,0
63359,0
80391,1
82717,1
15750,0
55022,0
4581,0
18161,1
71109,1
85981,1
16432,0
82485,1
80986,0
22468,0
61892,0
87834,1
84423,1
2434,0
80379,0
36061,0
30821,0
10188,0
76118,0
32079,0
79483,1
75714,1
22206,0
70205,0
81663,1
80753,1
54026,0
79863,1
93496,1
98254,1
3143,0
29168,0
59325,0
86003,1
60928,0
43244,0
86527,1
85176,1
50077,0
94288,0
83083,1
30234,0
59001,0
69279,0
24646,0
78367,1
98308,1
59659,0
62168,0
57662,0
23642,0
33538,0
27305,0
70820,0
13935,0
12276,0
80672,0
28860,0
16655,0
98698,1
61669,1
18647,0
40322,0
29080,0
74080,1
93611,1
19935,0
75961,0
17511,0
10892,0
98477,0
20999,0
81127,0
80847,1
62208,0
16799,0
30362,0
51420,1
30377,0
22903,0
92890,1
86958,1
21238,0
47140,0
82544,1
91041,1
41368,0
49856,0
50831,0
69500,0
20240,0
80815,0
47589,0
17894,0
34327,0
44772,0
16721,0
40273,0
21073,0
10698,0
90432,0
60163,0
60486,1
56333,0
98469,0
80033,1
29751,0
19112,0
52663,0
6078,0
50863,0
86121,1
30089,1
70963,0
90494,1
17460,0
62864,0
52260,1
46120,0
20644,0
83447,1
55847,0
23028,0
68197,0
49781,0
1480,0
1822,0
48251,1
48069,0
98681,1
84444,1
25253,0
28897,1
79423,0
6338,0
95269,0
43982,0
51674,0
68301,0
6241,0
92897,1
71881,0
53332,0
71859,0
76215,0
94042,1
46341,0
27199,0
2739,0
50905,0
99442,0
20841,0
97120,1
24715,0
81282,1
17678,0
62746,0
59783,0
71511,0
58725,0
56992,0
79405,0
8542,0
77994,0
1071,0
62507,0
28944,0
20995,0
27970,0
97392,1
10037,0
14389,0
58054,0
66985,1
87241,1
14993,0
64288,0
95130,0
29970,1
92432,1
45220,0
7169,0
59180,0
19842,0
77853,0
12487,0
61000,0
93606,1
90362,0
41696,0
52771,0
8996,0
8456,0
82719,1
32187,0
4533,0
88902,1
43986,0
17108,0
74612,0
77262,1
30549,0
72461,0
23762,0
70609,0
29077,0
13735,0
71463,0
51458,0
99283,0
72931,0
15186,0
17793,0
14705,0
6116,0
1061,0
72146,0
65004,0
14087,0
96096,1
91398,1
12048,0
8621,0
95496,1
89401,1
49115,1
79096,0
72746,0
37992,0
69766,0
63814,1
88989,1
12129,0
82068,1
1244,0
5816,0
85686,1
36211,0
12981,0
54556,0
87359,1
13875,0
83493,1
50388,0
91212,1
89349,1
91934,1
45658,0
32046,1
75391,1
77124,0
78896,1
54652,0
48512,0
23986,0
68333,0
59956,1
51440,0
16226,0
77456,0
50639,1
33415,0
30863,0
94592,0
92227,1
21036,0
87698,1
81399,1
15500,0
76116,0
85737,1
24710,0
90838,0
55957,1
90376,0
22312,0
68455,0
6542,0
75596,0
85397,1
51513,0
98711,1
78454,1
41433,0
93964,1
90291,1
82802,1
20083,1
79654,0
1076,0
65048,1
75173,0
93724,1
77967,1
34253,0
79364,0
60568,0
22316,0
48326,1
61093,0
20884,0
42002,0
74247,0
35528,1
22091,0
88354,1
36695,1
87752,1
87491,1
35080,0
59702,0
46494,0
77489,0
53590,1
75036,0
69629,0
65793,1
42916,0
47361,0
61613,1
9690,0
28057,0
77273,0
57287,0
29071,0
51318,0
72619,0
39597,1
64631,1
91590,1
13736,0
18078,0
81087,1
97376,1
14282,0
35549,0
9565,0
72018,0
19336,0
28308,1
63890,0
94515,1
15138,0
92668,1
7216,0
63744,0
39488,0
40554,0
63745,0
94535,1
81303,1
66149,0
32752,0
55263,1
20345,0
61747,0
98132,1
49684,0
5028,1
20795,0
38043,0
59639,0
33488,0
62517,0
32582,0
98608,0
4170,0
18144,0
71381,0
35940,1
62274,0
45241,0
82778,1
12213,0
89448,1
68763,0
42640,0
31074,0
35652,0
91602,1
11083,0
54153,0
78069,0
81406,1
15779,0
17439,0
22334,0
69895,0
64581,0
25358,0
98219,1
65905,0
44385,1
57420,0
11787,0
45794,0
9662,0
59186,0
81610,1
11896,0
20519,1
95454,1
17429,0
93839,1
15054,0
50007,0
16751,0
42966,0
31390,0
59597,1
95284,0
85042,1
3535,0
86680,1
15785,0
90696,1
42521,0
91793,1
23229,0
31946,0
23758,0
10606,0
42581,1
40215,0
12628,0
21746,0
71851,0
98967,1
68420,0
40217,0
28503,0
43156,0
42635,0
76239,0
16561,0
6967,0
89982,1
66408,0
80367,0
46849,1
17868,0
20347,0
12091,1
26190,0
73439,0
901,0
76660,0
41732,0
53181,0
73753,0
44529,0
74127,0
48185,0
299,1
9531,0
94684,1
60257,0
12587,0
15441,0
20161,0
35184,0
19261,0
97343,1
81968,1
97048,1
1494,0
40768,0
32687,1
33004,0
62451,1
30431,1
30008,0
57002,1
80782,0
68416,0
27030,0
23404,0
88129,1
16654,0
47036,0
95533,1
81441,1
25730,0
31892,0
53842,1
909,1
27095,0
9400,0
15998,0
65892,1
56875,0
70566,0
25128,0
59499,0
31480,0
63207,0
48472,0
82962,1
2776,0
55751,0
24437,0
94024,1
75627,1
51843,1
66052,0
24019,0
81554,1
17160,0
79887,1
19499,0
77323,0
25755,0
5503,0
11616,0
61465,0
28432,0
14103,0
6164,0
94897,0
37703,0
34884,1
48585,0
77529,1
66706,1
46312,0
35456,1
87991,1
13865,0
84644,1
14768,0
56459,1
8667,0
80393,1
51372,0
29186,0
58774,0
14291,0
2127,0
67374,0
6601,0
17384,0
3215,0
50926,0
91566,1
8727,0
95645,1
9638,0
56615,1
85991,1
80405,1
25157,1
17397,0
11038,0
82908,1
4018,0
29397,1
44378,0
67935,0
78051,0
46875,0
85994,1
58983,0
11824,0
23786,0
77671,0
32156,0
21952,0
4121,0
98174,1
41750,0
41587,0
53517,0
20177,0
21604,0
19983,0
53443,0
97105,1
75486,0
26687,0
10449,0
71698,0
67160,0
96615,1
29142,0
59279,1
80827,0
9621,0
5536,0
71362,0
46269,0
58041,0
45789,0
94607,1
97560,1
49063,1
26178,0
78048,1
78336,1
63302,0
77900,0
48921,1
79176,0
28123,0
36136,0
81931,1
20488,0
21056,0
90877,1
16449,0
29032,1
16871,0
86928,1
85971,1
75384,0
60406,0
71940,0
84813,1
73982,1
4792,0
89849,1
37864,0
91545,1
25252,0
29999,0
70487,0
13156,0
36361,0
86998,1
30344,1
20476,0
94461,1
73166,0
53096,1
24749,1
21322,1
66486,0
3788,0
48452,0
5500,0
89012,1
38866,0
43215,0
15058,0
59095,0
610,0
81168,0
67964,0
56397,0
16101,0
15342,0
7794,0
89513,1
26006,0
23222,0
37453,0
53841,0
45979,1
55916,1
77573,0
44631,1
43731,1
7186,0
43235,1
97402,1
24722,0
4725,0
74943,1
16145,0
44127,0
58438,1
72698,0
41542,0
21315,0
15300,0
43735,0
10144,0
13679,0
286,1
42978,0
50209,0
67381,1
37055,0
41926,0
2973,0
71016,0
87082,1
73624,0
65868,0
64365,1
56411,0
97767,1
19771,0
11816,0
31916,0
95239,0
80311,1
88649,1
87854,1
42989,0
3875,0
6691,1
19922,0
46,0
94943,1
55598,0
25460,0
13550,0
87856,1
10555,0
84347,1
40246,0
36509,0
33474,0
23458,0
90531,1
30210,0
86136,1
57024,0
85074,1
96426,1
75747,0
29171,0
51769,0
27287,0
54121,0
44416,1
97449,1
25235,0
42768,0
52938,1
31146,1
34936,0
75766,0
49859,0
91315,1
95509,1
55203,0
84650,1
15305,0
25966,0
81085,0
62791,1
77990,0
69812,1
40720,0
22692,0
34017,0
4106,0
59223,0
32679,0
10478,0
83550,1
84192,1
84179,1
99269,0
35703,1
98173,1
15364,0
24524,0
11423,1
17445,0
85405,1
3213,0
45315,0
53383,1
48249,0
4816,1
48990,1
31302,0
3921,0
98515,0
52408,1
71609,1
25336,0
43645,1
8129,0
90158,1
27215,0
73589,0
97683,1
72572,1
47991,0
28363,1
45197,0
44015,0
25222,0
2671,0
5683,0
492,0
17880,0
48072,0
54659,0
3939,0
9852,0
34732,0
26762,0
39360,1
53473,1
94813,1
52443,0
97888,1
74110,0
48539,1
33874,0
19559,0
39391,0
32217,0
76580,0
37968,1
57791,0
10404,0
39772,0
21331,0
22815,1
36771,1
41205,0
40101,0
89844,0
20967,0
61528,1
72522,0
87390,1
16311,0
36097,0
68787,0
60865,0
92612,1
57947,1
61972,0
64719,0
68732,0
31820,1
76110,1
29785,0
37977,0
6610,0
45641,0
65100,1
67125,0
26696,0
83940,1
96909,0
43997,0
90077,1
57774,0
17826,0
64106,0
70488,0
21265,0
60980,1
1227,0
59985,0
97056,1
92337,0
7639,0
40561,0
53447,0
78447,0
78729,0
44231,0
33573,0
76893,0
12405,0
76978,1
8750,0
11958,0
74663,0
50725,1
49487,0
33939,0
98300,1
68464,1
44870,0
69468,0
61864,0
87114,1
18917,0
34365,0
32146,0
21757,0
79830,0
93192,1
8790,0
13847,0
17355,0
8711,0
16052,0
65188,0
10692,0
23724,0
25791,0
10743,0
23813,0
28434,0
50032,1
53139,0
98699,1
69806,0
39225,0
60556,0
16786,0
34324,0
32838,0
6544,0
19539,0
42494,0
11929,0
56226,0
93014,1
98167,1
67448,0
19870,0
38946,0
71868,0
6418,0
41975,0
66931,1
83217,1
49130,0
43648,0
34808,0
11053,0
40266,0
24232,0
35985,0
78868,0
2821,0
79946,0
43725,0
13354,0
13583,0
50935,0
3494,0
12865,0
43334,0
20838,0
7273,0
19792,0
77336,1
79149,0
90918,1
43354,0
35737,0
94230,1
56087,0
4838,0
98155,1
42126,0
53104,0
6311,0
33968,0
55143,0
28781,0
87182,1
16087,0
76196,0
4296,0
35679,0
4002,0
24364,0
85088,1
35592,1
93090,1
28699,0
86884,1
9137,0
70721,0
95572,0
29505,1
43028,0
50599,0
56338,1
57467,0
6141,1
2521,0
56097,0
62552,0
96322,1
81361,1
47012,0
19535,0
94276,1
33702,0
37079,0
85840,1
68918,0
93472,1
32102,0
71059,1
54548,0
28398,0
67122,0
37306,0
33454,0
50022,0
25195,0
53725,0
11312,0
24162,0
35966,1
94286,1
47070,0
17555,0
36735,0
16253,0
52349,0
79461,1
21546,0
53656,0
73523,0
75159,1
7320,0
93770,1
93021,1
62193,0
33144,0
12170,0
45403,0
95979,1
42221,0
65914,1
96592,0
57876,0
29961,0
23322,0
69251,0
3825,0
44782,0
8014,1
77704,0
32744,0
13361,0
95809,1
64285,0
98124,1
83176,1
91986,0
29289,1
29208,0
5384,0
62799,0
69908,0
74069,0
62449,0
14423,0
45643,1
94357,0
11452,0
1703,0
21602,0
74532,0
83644,1
24748,0
42213,0
42782,0
43520,0
74594,0
2420,0
12428,1
72118,0
57342,0
66690,0
66844,0
37140,0
88001,1
57211,1
19123,0
81657,1
91225,1
63424,0
25401,0
47310,0
60584,1
1118,0
17866,0
5090,0
57354,0
45408,0
44177,0
74619,1
66378,0
25477,0
46646,0
31214,0
48278,1
85638,1
53686,1
2083,0
2774,0
25028,0
59933,0
41847,0
46751,1
60709,0
36031,0
66911,1
47784,0
20439,0
84384,1
38127,0
83124,1
91960,1
28790,0
62802,0
53932,0
7022,0
2489,0
23884,0
11384,0
46106,0
3109,0
73587,0
26927,0
18692,0
34839,0
54413,1
12856,0
30937,0
53651,0
15531,0
1692,0
28053,0
2017,0
44886,0
81710,1
51720,1
77493,1
33275,0
87128,1
7262,0
89541,1
55156,1
2068,0
12891,0
22246,0
12840,0
33361,0
58104,0
70636,0
19551,0
60718,0
83355,1
45287,0
91230,1
55690,0
94217,0
30810,0
76242,1
9855,0
48928,1
16916,0
25326,0
57387,0
5864,0
5847,0
54796,0
2262,0
9320,1
66754,1
30677,0
30572,0
87901,1
54345,0
95708,1
9140,0
54779,0
85832,1
10805,0
59755,1
3983,0
57451,0
66457,1
50718,0
52328,0
33867,1
34852,0
91835,1
89239,1
53594,1
39676,0
63713,0
28458,0
66609,0
11122,0
50207,0
48901,0
40148,0
33259,0
9009,0
90791,0
64302,1
24913,0
58477,0
64204,0
36209,1
54468,0
84316,1
60779,1
6793,0
73955,0
61092,1
15771,0
36356,0
56960,0
26644,0
49568,1
46240,0
21336,0
27518,0
92632,1
42911,0
71170,0
55120,0
62077,1
38076,0
69513,0
42267,0
54657,0
61899,1
26745,1
18350,0
92444,1
78047,0
15004,0
83525,1
67363,1
85103,1
65038,0
41317,0
15126,0
25801,0
35983,0
91256,1
15717,0
2637,0
30513,0
73272,0
29888,0
13285,0
74388,0
95277,1
5301,0
67686,0
34093,0
14232,0
58902,0
82869,1
76701,1
14346,0
56013,0
76557,0
2911,0
731,0
50698,1
97349,1
11758,0
15579,0
22579,0
58712,0
11751,0
59444,0
18152,0
4188,0
43722,1
35101,0
22571,0
70847,0
82656,1
54674,0
47734,0
34834,0
98799,1
94643,1
29120,0
65353,0
26231,0
73966,0
39374,0
54965,0
65417,1
91705,1
25280,0
92036,1
90044,1
83554,1
23301,0
39320,0
85875,1
51147,0
23742,0
61152,0
63693,0
20714,0
2423,0
99033,0
18267,0
95065,1
1870,0
48059,1
84683,1
20017,0
90138,0
77389,0
67340,1
53439,0
5338,0
81562,1
3058,0
98251,1
21643,0
4484,0
84426,1
88665,1
23349,0
22894,0
45994,1
19187,0
20695,0
93179,1
40929,0
55872,0
49971,0
27150,1
22775,0
59458,0
14254,0
98223,1
1826,0
55987,0
37567,0
18660,0
