,댓글,출처
19349,나는문재인대통령님을지지합니다 달님의국민이라너무너무좋아요 대한민국의나의대통령님,./data\문재인.csv
19350,지금이 사진이나 찍고있을때입니까,./data\문재인.csv
19351,대통령님 사랑합니다,./data\문재인.csv
19352,자랑스러운 우리 대통령님 세상 어디에도 없는 멋진 우리 대통령님 건강하시고 건강하세요,./data\문재인.csv
19353,언제나 응원합니다,./data\문재인.csv
19354,대통령님 너무 존중 합니다,./data\문재인.csv
19355,우리 대통령님 넘 멋져요,./data\문재인.csv
19356,저는 언제쯤 한번 볼수있을까요,./data\문재인.csv
19358,문재인 보유국 대한민국항상 건강하시길 바래요 사랑해요,./data\문재인.csv
19360,우리 대통령님 항상 응원합니다,./data\문재인.csv
19361,저분들의 밝은 얼굴처럼 우리나라의 미래가 밝았으면 좋겠습니다,./data\문재인.csv
19363,일베충 박멸 가즈아,./data\문재인.csv
19364,기레기들 신경쓰지 마시고 홧팅하세요,./data\문재인.csv
19365,국민과 함께 더욱 빛나는 대통령님,./data\문재인.csv
19366,대통령님 잘좀하시게요 판새들 보세요 검새들 보시구요 공수처 얼릉 설치해서 탄핵합시다,./data\문재인.csv
19367,결굴 미국에게 국복,./data\문재인.csv
19368,이 시국에,./data\문재인.csv
19369,늘 감동입니다,./data\문재인.csv
19370,문재인 정부 화이팅,./data\문재인.csv
19371,항상 건강하세요존경합니다,./data\문재인.csv
19372,존경합니다 항상 건강하세요,./data\문재인.csv
19373,우리 대통령님 건강하세요,./data\문재인.csv
19375,대통령님을 믿습니다 오늘도 수고하셨습니다늘 국민을 위한 따뜻한 노력 감사합니다,./data\문재인.csv
19376,아웅 같이 사진 찍으신 분들 너무 부럽습니다 대통령님 건강하세요,./data\문재인.csv
19379,존경하고 사랑합니다 내시고 대통령님 건강이 우리나라 국력이니 건강 최우선 챙기셔요,./data\문재인.csv
19381,오늘도 고생하셨어요,./data\문재인.csv
19383,"항상존경합니다
그런데 대통령님 공약사항 10년 공공 임대 아파트도 신경써주십시요추운겨울 늘 건강 유의하세요",./data\문재인.csv
19385,멋지십니다항상 건강하세요,./data\문재인.csv
19386,늘 건강하세요대한민국 대통령님 감사합니다,./data\문재인.csv
19387,함 뵙고싶다 ㅎ,./data\문재인.csv
19388,저도 저렇게 찍고 싶네오ㅡ,./data\문재인.csv
19389,대통령님 건강하세요,./data\문재인.csv
19391,대통령님 항상 지지하고 응원합니다,./data\문재인.csv
19392,감사합니다 사랑합니다,./data\문재인.csv
19393,우리 대통령님,./data\문재인.csv
19394,봐도봐도 멋지신 울 대통령님 감사드립니다,./data\문재인.csv
19395,문재인대통령님 건강하세요,./data\문재인.csv
19396,대통령님 건강하세요,./data\문재인.csv
19397,꺄아 건강하세요 대통령님감사합니다,./data\문재인.csv
19400,대통령님 각별 건강 더 챙기시고 내세요 그리고 반드시 조국 전장관님 지켜주십시오ㅠ 부탁드립니다,./data\문재인.csv
19404,늘 지지합니다 나의 대통령님 우리의대통령님내세여 건강 꼭 챙기시고요,./data\문재인.csv
19405,멋져요 대통령님,./data\문재인.csv
19406,우리는 당신때문에 또한번 일본에게 무릎을 꿇었습니다,./data\문재인.csv
19407,세계속에 우뚝 선 대한민국 자랑스럽습니다,./data\문재인.csv
19409,대한민국의 기술로 웨이퍼를 생산하는 유일한 기업에서 일을 하고 있습니다 언젠가 당사를 방문 하시어 격려 해주시길 바랍니다 대한민국의 반도체 기술이 세계를 섭렵하듯 당사도 노력 하고 있습니다,./data\문재인.csv
19411,항상 응원합니다건강하세요,./data\문재인.csv
19412,아무도 흔들 수 없는 나라,./data\문재인.csv
19413,멋있어 외모도멋있지만 살아온인생도 약자를배려하는모습도,./data\문재인.csv
19414,내시고 건강 잘 챙기세요 바둑이가 멍멍짖어도 지켜주는 담벼락이 있잖아요,./data\문재인.csv
19415,자랑스런 우리 대통령님 지지하고 응원해요,./data\문재인.csv
19417,항상 건강 하세요,./data\문재인.csv
19418,ㅇ ㅇ,./data\문재인.csv
19419,대통령님 사랑하고 존경합니다,./data\문재인.csv
19420,사랑해요 문재인 대통령님을 위해 매일 새벽 기도 드리고 있어요 하나님의 돌보심과 국정을 이끌어갈 지혜를 부워 주실거예요,./data\문재인.csv
19421,대통령님조금만 내세요 지켜드릴께요,./data\문재인.csv
19422,대통령님 늘 건강하세요,./data\문재인.csv
19423,우리 대통령님 항상 건강하세요 그리고 항상 응원하고 지지합니다,./data\문재인.csv
19425,사랑합니다 대통령님건강하세요 늘 지지합니다 사랑합니다,./data\문재인.csv
19426,늘 지지해요 건강하세요,./data\문재인.csv
19427,멋지네요 응원합니다,./data\문재인.csv
19428,훌륭한 대통령입니다 토론방송때막없는 언변에,./data\문재인.csv
19429,"지소미아 종료 유예하신것에 대한민국은 자존심 다구긴것 같아서 너무 싫어집니다
차라리 종료하고 다시 협상되면 재가동시키면 되는것 아닌가요
너무 분하고 화가 납니다
이렇게 하실거면 왜 시작하셨나요
이제부터 팔로우 끊고 지지 안합니다
지금껏 그누가 욕해도 대통령님 편들었는데 이젠 지지 철회합니다
안찍습니다",./data\문재인.csv
19431,대통령님 응원합니다,./data\문재인.csv
19433,대통령님 노고가 많으십니다,./data\문재인.csv
19434,오늘도 열일 중이신 우리 대통령님 사랑합니다,./data\문재인.csv
19435,대통령님 늘 지지합니다 내세요 사랑해요,./data\문재인.csv
19436,우리 동네 오셨네요,./data\문재인.csv
19437,존경하는 문재인대통령님 정말 자랑스럽습니다,./data\문재인.csv
19438,문대통령님 늘 지지하고 존경합니다,./data\문재인.csv
19439,대통령님 건강 잘 챙기세요항상 감사합니다,./data\문재인.csv
19440,너무멋진대통령님 진심이 느껴집니다,./data\문재인.csv
19443,멋지셔요 항상 응원합니다,./data\문재인.csv
19444,문통령님 늘응원합니다 건강이늘염여되옵니다건강하시길기원합니다,./data\문재인.csv
19445,얼굴이 많이 상하셔서 속상해요 내세요,./data\문재인.csv
19446,대통령님 파이팅 건강하세요,./data\문재인.csv
19447,내세요많은국민이 응원하고 지지합니다,./data\문재인.csv
19448,대통령님 존경하고 사랑합니다,./data\문재인.csv
19449,제발 그큰그림 저같은 무지한 국민이 이해쫌 되게 그리세요,./data\문재인.csv
19450,건강하시기를 기도합니다,./data\문재인.csv
19451,사랑하고 존경합니다 대통령님,./data\문재인.csv
19452,존경하고 사랑합니다 대통령님,./data\문재인.csv
19453,대통령님늘 응원합니다,./data\문재인.csv
19454,존재해주셔서 감사드려요,./data\문재인.csv
19455,건강하세요 늘 존경합니다,./data\문재인.csv
19456,오늘 택시를 타고오면서 기사분 얘기를 들어보니 이건해도너무하네요 문재인 대통령으로인해 나라가 공샨정권으로 바뀐다는식으로 얘기하는데 참 우매하고 어리석은 생각을갖고계신분들이 너무많네요 한사람에의해 나라가좌우된다면 국민은 바보도 아닌데 무슨생각으로 그러는지 대통령님 많이 드시겠지만 내세요,./data\문재인.csv
19457,너무너무너무 수고하셨어요아묻따 지지합니다,./data\문재인.csv
19458,사랑해요 대통령님,./data\문재인.csv
19459,오늘 대통령님 봬서 너무 행복했어요,./data\문재인.csv
19460,각하 존경합니다,./data\문재인.csv
19461,기반을 튼튼 다지는일 역시 기본부터 만들어가시는 대통령님 내가뽑고도 놀라운 대통령님,./data\문재인.csv
19462,대통령님언제쯤 다시 백만년 만에문프와 셀카 찍는 날이 올까요ㅠ,./data\문재인.csv
19463,사랑합니다 대통령님,./data\문재인.csv
19464,대통령님 사랑해요 늘 웃으시고 건강하세요,./data\문재인.csv
19465,항상 응원합니다 대깨문,./data\문재인.csv
19466,사랑합니다 우리대통령님 존경합니다 우리대통령님,./data\문재인.csv
19468,지소미아 연장은 실망입니다,./data\문재인.csv
19469,우리 대통령님늘 건강하세요,./data\문재인.csv
19470,함께 하겠습니다 평생,./data\문재인.csv
19472,우리나라는 해낼 수 있어요,./data\문재인.csv
19474,존경합니다 대통령님,./data\문재인.csv
19475,대통령님의 국민이라 행복합니다,./data\문재인.csv
19476,대통령님 지금 이나라가 든가운데 있습니다 내세요 늘 응원합니다,./data\문재인.csv
19478,제가 아직 어리지만지지합니다,./data\문재인.csv
19479,이 처럼 든 시국에 야당이라는 작자들은 머리밀고 단식이나하고 단합해도 들이 시국세 개탄 스럽습니다,./data\문재인.csv
19480,자랑스러워요 존경합니다다함께해요,./data\문재인.csv
19481,웃는 모습 너무너무 좋아요 응원합니다 대통령님,./data\문재인.csv
19482,경제부터 살리고 입떼세요 무능한대통령,./data\문재인.csv
19484,대통령님 늘 응원합니다,./data\문재인.csv
19485,문프 늘응원합니다 건강잘챙겨주세요 파이팅,./data\문재인.csv
19486,문대통령님 계셔서 든든합니다 건강하세요,./data\문재인.csv
19487,법원직원 들이 남의 민사재판에 불법으로 개입 관여하여 재판질서를어지럽 며 뒷돈을챙기는 부정 행위를 고발하려함니다 저는 보성군벌교읍 전동리 김동주01094246278 이혼 하는 과정에서 전처가 저에게 저의 몫으로 7천만원 을법원 에맡겨주었는데 그돈을 변호사박상훈광주시치평동 과 법원직원 들이 가로채어 착복하였슴니다 사회적약자 의재산을 횡령갈취 한 이들을 엄벌할수있게도와주세요 법원직원 들이 벌때처럼달려들어 재판에개입 공정한 재판받을 권리를 방해 하더니만 남의 돈까지 훔쳐 갔습니다 법원직원 들이벌때처럼달려들어 재판에개입 증거를 조작보강해주며상대방 증거수집을 방해하고 증거있는기관에압력회유하여 증거수집을 할수없게 하였습니다 국민청원 국민신문고 사정기관에 민원올리는것도 언론사 에제보하는것까지흥신소가 가로막고 있습니다 112에 전화하면 흥신소가 받아 가짜경찰 이 출동하여 경찰행세를 하고 돌아감니다 법원직원 들의부패가 도를넘고있씀니다 적패청산 차원에서 발본색원 엄벌해야할것임니다,./data\문재인.csv
19488,오늘 지소미아는 잘 하셨는데요 정말 지금 한국 경제 안 좋아요 저 진짜 수단방법을 안 가리고 만나러 갑니다 강데레사님 장례미사도 본 사람을 설마 체포하시진 않겠죠,./data\문재인.csv
19489,대통령님 이라도 계셔서 감사합니다 만 이제 욕심이 생겨서 화가 납니다 그래도 열심 밭을 갈아 보겠습니다 대통령 님 화이팅 조국형님 가족도 화이팅,./data\문재인.csv
19490,다똑같은 사람들 이제 국만들은 외면한다 무능력한 정부인간들,./data\문재인.csv
19491,축하합니다 우리도 좀더 자신감 듬뿍 갖는 국민이되길요,./data\문재인.csv
19492,대통령님 응원하고 지지합니다,./data\문재인.csv
19493,부러워요 ㅠㅠㅠㅠㅠ문재인 대통령님 최고,./data\문재인.csv
19494,문대통령님 최고이십니다,./data\문재인.csv
19495,법원직원 들이 남의 민사재판에 불법으로 개입 관여하여 재판질서를어지럽 며 뒷돈을챙기는 부정 행위를 고발하려함니다 저는 보성군벌교읍 전동리 김동주01094246278 이혼 하는 과정에서 전처가 저에게 저의 몫으로 7천만원 을법원 에맡겨주었는데 그돈을 변호사박상훈광주시치평동 과 법원직원 들이 가로채어 착복하였슴니다 사회적약자 의재산을 횡령갈취 한 이들을 엄벌하여 주세요 법원직원 들이 벌때처럼달려들어 재판에개입 공정한 재판받을 권리를 방해 하더니만 남의 돈까지 훔쳐 갔습니다 법원직원 들이 벌때처럼달려들어 재판에개입 증거를 조작보강해주며상대방 증거수집을 방해하고 증거있는기관에압력회유하여 증거수집을 할수없게 하였습니다 흥신소 고용 저를24시간10년을 밀착 미행 감시 하고있음니다 핸드폰 을 해킹 하여전화 수발신은 물론메일 메시지 제보전화 sns까지 할수없게 하였습니다 국민청원 국민신문고 사정기관에 민원올리는것도 언론사 에제보하는것까지흥신소가 가로막고 있습니다 112에 전화하면 흥신소가 받아 가짜경찰 이 출동하여 경찰행세를 하고 돌아감니다 법원직원 들의부패가 도를넘고있씀니다 적패청산 차원에서 발본색원 엄벌해야할것임니다 저의 집안이참담하게무너졌습니다 흥신소가나와의접촉을막으려고모든형제간조카들까지온갖ㄱㄷㅇ갈과협박을,./data\문재인.csv
